eet;temp;consumption_vol;hour_eet;work_day;week_day
2020-12-04 20:00:00;1.67;18.25;20;1;4
2020-12-04 21:00:00;1.67;2.5;21;1;4
2020-12-04 22:00:00;1.11;2.75;22;1;4
2020-12-04 23:00:00;0.0;2.5;23;1;4
2020-12-05 00:00:00;-0.56;2.5;0;0;5
2020-12-05 01:00:00;0.0;2.75;1;0;5
2020-12-05 02:00:00;1.11;2.5;2;0;5
2020-12-05 03:00:00;1.67;2.75;3;0;5
2020-12-05 04:00:00;1.67;2.75;4;0;5
2020-12-05 05:00:00;1.67;2.75;5;0;5
2020-12-05 06:00:00;2.22;2.5;6;0;5
2020-12-05 07:00:00;2.22;3.75;7;0;5
2020-12-05 08:00:00;2.78;21.75;8;0;5
2020-12-05 09:00:00;3.33;29.5;9;0;5
2020-12-05 10:00:00;5.0;29.0;10;0;5
2020-12-05 11:00:00;6.67;18.0;11;0;5
2020-12-05 12:00:00;7.78;36.5;12;0;5
2020-12-05 13:00:00;7.78;36.25;13;0;5
2020-12-05 14:00:00;7.78;36.5;14;0;5
2020-12-05 15:00:00;8.33;30.5;15;0;5
2020-12-05 16:00:00;7.22;35.25;16;0;5
2020-12-05 17:00:00;6.67;27.75;17;0;5
2020-12-05 18:00:00;5.56;31.0;18;0;5
2020-12-05 19:00:00;5.0;23.5;19;0;5
2020-12-05 20:00:00;4.44;17.5;20;0;5
2020-12-05 21:00:00;3.89;3.0;21;0;5
2020-12-05 22:00:00;4.44;2.75;22;0;5
2020-12-05 23:00:00;5.0;2.75;23;0;5
2020-12-06 00:00:00;5.56;2.5;0;0;6
2020-12-06 01:00:00;5.56;2.75;1;0;6
2020-12-06 02:00:00;5.56;2.5;2;0;6
2020-12-06 03:00:00;5.56;3.0;3;0;6
2020-12-06 04:00:00;5.56;2.5;4;0;6
2020-12-06 05:00:00;5.56;2.75;5;0;6
2020-12-06 06:00:00;5.56;3.0;6;0;6
2020-12-06 07:00:00;6.11;2.75;7;0;6
2020-12-06 08:00:00;6.11;5.0;8;0;6
2020-12-06 09:00:00;6.67;24.75;9;0;6
2020-12-06 10:00:00;7.22;30.25;10;0;6
2020-12-06 11:00:00;8.33;30.5;11;0;6
2020-12-06 12:00:00;8.89;30.5;12;0;6
2020-12-06 13:00:00;8.89;30.75;13;0;6
2020-12-06 14:00:00;8.89;31.75;14;0;6
2020-12-06 15:00:00;8.89;29.5;15;0;6
2020-12-06 16:00:00;8.33;18.75;16;0;6
2020-12-06 17:00:00;7.78;18.75;17;0;6
2020-12-06 18:00:00;7.78;18.25;18;0;6
2020-12-06 19:00:00;7.22;17.75;19;0;6
2020-12-06 20:00:00;7.22;4.75;20;0;6
2020-12-06 21:00:00;7.22;3.5;21;0;6
2020-12-06 22:00:00;6.67;3.5;22;0;6
2020-12-06 23:00:00;6.11;3.25;23;0;6
2020-12-07 00:00:00;6.11;3.5;0;1;0
2020-12-07 01:00:00;6.11;3.5;1;1;0
2020-12-07 02:00:00;6.11;3.5;2;1;0
2020-12-07 03:00:00;6.11;3.5;3;1;0
2020-12-07 04:00:00;5.56;3.75;4;1;0
2020-12-07 05:00:00;5.56;3.5;5;1;0
2020-12-07 06:00:00;5.56;3.5;6;1;0
2020-12-07 07:00:00;5.56;4.0;7;1;0
2020-12-07 08:00:00;5.56;18.75;8;1;0
2020-12-07 09:00:00;5.56;28.25;9;1;0
2020-12-07 10:00:00;6.11;32.75;10;1;0
2020-12-07 11:00:00;6.67;33.25;11;1;0
2020-12-07 12:00:00;6.67;31.25;12;1;0
2020-12-07 13:00:00;6.67;26.5;13;1;0
2020-12-07 14:00:00;6.67;20.5;14;1;0
2020-12-07 15:00:00;6.11;32.75;15;1;0
2020-12-07 16:00:00;6.11;31.25;16;1;0
2020-12-07 17:00:00;6.11;19.5;17;1;0
2020-12-07 18:00:00;5.56;19.0;18;1;0
2020-12-07 19:00:00;5.56;25.25;19;1;0
2020-12-07 20:00:00;5.56;26.5;20;1;0
2020-12-07 21:00:00;5.0;2.75;21;1;0
2020-12-07 22:00:00;5.0;2.75;22;1;0
2020-12-07 23:00:00;4.44;2.5;23;1;0
2020-12-08 00:00:00;4.44;2.5;0;1;1
2020-12-08 01:00:00;4.44;2.5;1;1;1
2020-12-08 02:00:00;4.44;2.75;2;1;1
2020-12-08 03:00:00;4.44;2.75;3;1;1
2020-12-08 04:00:00;4.44;2.75;4;1;1
2020-12-08 05:00:00;4.44;2.75;5;1;1
2020-12-08 06:00:00;4.44;2.75;6;1;1
2020-12-08 07:00:00;4.44;4.0;7;1;1
2020-12-08 08:00:00;4.44;27.0;8;1;1
2020-12-08 09:00:00;4.44;32.0;9;1;1
2020-12-08 10:00:00;4.44;33.0;10;1;1
2020-12-08 11:00:00;5.0;32.5;11;1;1
2020-12-08 12:00:00;5.56;31.25;12;1;1
2020-12-08 13:00:00;6.11;31.5;13;1;1
2020-12-08 14:00:00;6.11;34.25;14;1;1
2020-12-08 15:00:00;6.67;39.0;15;1;1
2020-12-08 16:00:00;6.11;27.75;16;1;1
2020-12-08 17:00:00;5.0;19.25;17;1;1
2020-12-08 18:00:00;4.44;26.25;18;1;1
2020-12-08 19:00:00;3.89;29.5;19;1;1
2020-12-08 20:00:00;3.33;28.75;20;1;1
2020-12-08 21:00:00;2.78;3.0;21;1;1
2020-12-08 22:00:00;2.22;2.5;22;1;1
2020-12-08 23:00:00;2.22;2.75;23;1;1
2020-12-09 00:00:00;1.67;2.75;0;1;2
2020-12-09 01:00:00;1.67;2.5;1;1;2
2020-12-09 02:00:00;1.67;2.75;2;1;2
2020-12-09 03:00:00;1.67;2.75;3;1;2
2020-12-09 04:00:00;1.11;2.75;4;1;2
2020-12-09 05:00:00;1.11;2.75;5;1;2
2020-12-09 06:00:00;1.11;2.75;6;1;2
2020-12-09 07:00:00;1.67;3.25;7;1;2
2020-12-09 08:00:00;2.22;23.75;8;1;2
2020-12-09 09:00:00;2.78;31.25;9;1;2
2020-12-09 10:00:00;3.33;31.25;10;1;2
2020-12-09 11:00:00;4.44;20.5;11;1;2
2020-12-09 12:00:00;5.0;19.5;12;1;2
2020-12-09 13:00:00;5.56;20.5;13;1;2
2020-12-09 14:00:00;5.56;32.25;14;1;2
2020-12-09 15:00:00;5.56;28.0;15;1;2
2020-12-09 16:00:00;5.56;18.5;16;1;2
2020-12-09 17:00:00;5.0;24.75;17;1;2
2020-12-09 18:00:00;4.44;29.5;18;1;2
2020-12-09 19:00:00;4.44;29.75;19;1;2
2020-12-09 20:00:00;3.89;18.5;20;1;2
2020-12-09 21:00:00;3.33;2.75;21;1;2
2020-12-09 22:00:00;2.22;2.5;22;1;2
2020-12-09 23:00:00;1.11;2.5;23;1;2
2020-12-10 00:00:00;0.0;2.75;0;1;3
2020-12-10 01:00:00;1.11;2.5;1;1;3
2020-12-10 02:00:00;2.78;2.75;2;1;3
2020-12-10 03:00:00;3.89;2.5;3;1;3
2020-12-10 04:00:00;3.89;2.75;4;1;3
2020-12-10 05:00:00;3.89;3.0;5;1;3
2020-12-10 06:00:00;3.89;2.5;6;1;3
2020-12-10 07:00:00;4.44;5.25;7;1;3
2020-12-10 08:00:00;5.0;19.25;8;1;3
2020-12-10 09:00:00;5.0;22.0;9;1;3
2020-12-10 10:00:00;6.11;25.5;10;1;3
2020-12-10 11:00:00;6.67;32.0;11;1;3
2020-12-10 12:00:00;7.78;32.0;12;1;3
2020-12-10 13:00:00;7.78;32.5;13;1;3
2020-12-10 14:00:00;7.78;32.0;14;1;3
2020-12-10 15:00:00;7.78;27.25;15;1;3
2020-12-10 16:00:00;6.67;23.25;16;1;3
2020-12-10 17:00:00;6.11;31.0;17;1;3
2020-12-10 18:00:00;5.0;30.75;18;1;3
2020-12-10 19:00:00;5.0;19.0;19;1;3
2020-12-10 20:00:00;5.0;17.0;20;1;3
2020-12-10 21:00:00;4.44;2.5;21;1;3
2020-12-10 22:00:00;3.89;2.5;22;1;3
2020-12-10 23:00:00;3.33;2.5;23;1;3
2020-12-11 00:00:00;2.22;2.75;0;1;4
2020-12-11 01:00:00;3.33;2.5;1;1;4
2020-12-11 02:00:00;3.89;2.75;2;1;4
2020-12-11 03:00:00;5.0;2.5;3;1;4
2020-12-11 04:00:00;4.44;2.75;4;1;4
2020-12-11 05:00:00;4.44;2.5;5;1;4
2020-12-11 06:00:00;3.89;2.5;6;1;4
2020-12-11 07:00:00;4.44;4.0;7;1;4
2020-12-11 08:00:00;5.0;20.25;8;1;4
2020-12-11 09:00:00;5.0;21.25;9;1;4
2020-12-11 10:00:00;6.11;26.5;10;1;4
2020-12-11 11:00:00;7.22;31.25;11;1;4
2020-12-11 12:00:00;8.33;31.0;12;1;4
2020-12-11 13:00:00;8.33;29.75;13;1;4
2020-12-11 14:00:00;8.33;19.5;14;1;4
2020-12-11 15:00:00;7.78;19.25;15;1;4
2020-12-11 16:00:00;6.67;27.0;16;1;4
2020-12-11 17:00:00;5.56;24.0;17;1;4
2020-12-11 18:00:00;4.44;23.75;18;1;4
2020-12-11 19:00:00;3.89;17.75;19;1;4
2020-12-11 20:00:00;3.89;16.5;20;1;4
2020-12-11 21:00:00;3.89;2.5;21;1;4
2020-12-11 22:00:00;3.33;2.5;22;1;4
2020-12-11 23:00:00;2.78;2.5;23;1;4
2020-12-12 00:00:00;2.78;2.75;0;0;5
2020-12-12 01:00:00;2.78;2.5;1;0;5
2020-12-12 02:00:00;2.78;2.75;2;0;5
2020-12-12 03:00:00;2.78;2.75;3;0;5
2020-12-12 04:00:00;2.78;2.5;4;0;5
2020-12-12 05:00:00;3.33;2.5;5;0;5
2020-12-12 06:00:00;3.33;2.75;6;0;5
2020-12-12 07:00:00;3.89;4.0;7;0;5
2020-12-12 08:00:00;4.44;25.75;8;0;5
2020-12-12 09:00:00;4.44;30.25;9;0;5
2020-12-12 10:00:00;5.0;30.25;10;0;5
2020-12-12 11:00:00;5.56;36.75;11;0;5
2020-12-12 12:00:00;6.11;37.0;12;0;5
2020-12-12 13:00:00;6.11;37.5;13;0;5
2020-12-12 14:00:00;5.56;35.75;14;0;5
2020-12-12 15:00:00;5.56;24.75;15;0;5
2020-12-12 16:00:00;5.56;32.0;16;0;5
2020-12-12 17:00:00;5.0;30.25;17;0;5
2020-12-12 18:00:00;5.0;36.5;18;0;5
2020-12-12 19:00:00;4.44;37.0;19;0;5
2020-12-12 20:00:00;3.89;25.5;20;0;5
2020-12-12 21:00:00;3.33;2.5;21;0;5
2020-12-12 22:00:00;2.78;2.75;22;0;5
2020-12-12 23:00:00;2.22;2.75;23;0;5
2020-12-13 00:00:00;1.67;2.5;0;0;6
2020-12-13 01:00:00;1.67;2.5;1;0;6
2020-12-13 02:00:00;1.67;2.75;2;0;6
2020-12-13 03:00:00;1.11;2.75;3;0;6
2020-12-13 04:00:00;1.11;2.75;4;0;6
2020-12-13 05:00:00;1.11;2.5;5;0;6
2020-12-13 06:00:00;1.11;2.75;6;0;6
2020-12-13 07:00:00;1.67;2.75;7;0;6
2020-12-13 08:00:00;1.67;4.25;8;0;6
2020-12-13 09:00:00;2.22;18.5;9;0;6
2020-12-13 10:00:00;3.89;18.5;10;0;6
2020-12-13 11:00:00;5.0;22.5;11;0;6
2020-12-13 12:00:00;6.11;30.5;12;0;6
2020-12-13 13:00:00;6.11;30.75;13;0;6
2020-12-13 14:00:00;6.67;30.0;14;0;6
2020-12-13 15:00:00;6.67;30.0;15;0;6
2020-12-13 16:00:00;6.11;23.5;16;0;6
2020-12-13 17:00:00;5.0;20.0;17;0;6
2020-12-13 18:00:00;4.44;29.75;18;0;6
2020-12-13 19:00:00;2.78;24.0;19;0;6
2020-12-13 20:00:00;1.67;2.5;20;0;6
2020-12-13 21:00:00;0.56;2.75;21;0;6
2020-12-13 22:00:00;1.67;2.5;22;0;6
2020-12-13 23:00:00;3.33;2.5;23;0;6
2020-12-14 00:00:00;4.44;2.5;0;1;0
2020-12-14 01:00:00;4.44;2.75;1;1;0
2020-12-14 02:00:00;4.44;2.75;2;1;0
2020-12-14 03:00:00;4.44;2.5;3;1;0
2020-12-14 04:00:00;4.44;2.75;4;1;0
2020-12-14 05:00:00;3.89;2.75;5;1;0
2020-12-14 06:00:00;3.89;2.75;6;1;0
2020-12-14 07:00:00;3.89;4.75;7;1;0
2020-12-14 08:00:00;3.89;25.25;8;1;0
2020-12-14 09:00:00;3.89;33.25;9;1;0
2020-12-14 10:00:00;4.44;33.0;10;1;0
2020-12-14 11:00:00;5.0;31.25;11;1;0
2020-12-14 12:00:00;5.0;32.5;12;1;0
2020-12-14 13:00:00;5.0;31.25;13;1;0
2020-12-14 14:00:00;5.0;31.75;14;1;0
2020-12-14 15:00:00;5.0;31.25;15;1;0
2020-12-14 16:00:00;5.0;31.0;16;1;0
2020-12-14 17:00:00;4.44;30.5;17;1;0
2020-12-14 18:00:00;4.44;31.0;18;1;0
2020-12-14 19:00:00;3.89;30.0;19;1;0
2020-12-14 20:00:00;3.89;26.0;20;1;0
2020-12-14 21:00:00;3.33;2.5;21;1;0
2020-12-14 22:00:00;3.33;2.75;22;1;0
2020-12-14 23:00:00;3.33;2.5;23;1;0
2020-12-15 00:00:00;3.33;2.5;0;1;1
2020-12-15 01:00:00;2.78;2.5;1;1;1
2020-12-15 02:00:00;2.78;2.5;2;1;1
2020-12-15 03:00:00;2.22;2.75;3;1;1
2020-12-15 04:00:00;2.22;2.75;4;1;1
2020-12-15 05:00:00;2.22;2.5;5;1;1
2020-12-15 06:00:00;2.22;2.5;6;1;1
2020-12-15 07:00:00;2.78;4.75;7;1;1
2020-12-15 08:00:00;3.33;23.75;8;1;1
2020-12-15 09:00:00;3.89;22.5;9;1;1
2020-12-15 10:00:00;5.0;30.0;10;1;1
2020-12-15 11:00:00;6.11;33.0;11;1;1
2020-12-15 12:00:00;7.22;31.5;12;1;1
2020-12-15 13:00:00;7.22;30.75;13;1;1
2020-12-15 14:00:00;7.78;26.75;14;1;1
2020-12-15 15:00:00;7.78;25.5;15;1;1
2020-12-15 16:00:00;7.22;32.0;16;1;1
2020-12-15 17:00:00;6.11;30.75;17;1;1
2020-12-15 18:00:00;5.56;24.0;18;1;1
2020-12-15 19:00:00;5.0;17.75;19;1;1
2020-12-15 20:00:00;5.0;17.0;20;1;1
2020-12-15 21:00:00;4.44;2.75;21;1;1
2020-12-15 22:00:00;4.44;2.75;22;1;1
2020-12-15 23:00:00;4.44;2.5;23;1;1
2020-12-16 00:00:00;3.89;2.5;0;1;2
2020-12-16 01:00:00;3.89;2.5;1;1;2
2020-12-16 02:00:00;3.33;2.5;2;1;2
2020-12-16 03:00:00;3.33;2.75;3;1;2
2020-12-16 04:00:00;2.78;2.75;4;1;2
2020-12-16 05:00:00;2.22;2.5;5;1;2
2020-12-16 06:00:00;2.22;2.75;6;1;2
2020-12-16 07:00:00;2.78;5.0;7;1;2
2020-12-16 08:00:00;3.33;24.75;8;1;2
2020-12-16 09:00:00;3.89;31.75;9;1;2
2020-12-16 10:00:00;5.56;32.25;10;1;2
2020-12-16 11:00:00;7.22;32.25;11;1;2
2020-12-16 12:00:00;8.89;24.5;12;1;2
2020-12-16 13:00:00;8.89;31.25;13;1;2
2020-12-16 14:00:00;9.44;31.25;14;1;2
2020-12-16 15:00:00;9.44;31.25;15;1;2
2020-12-16 16:00:00;8.33;31.5;16;1;2
2020-12-16 17:00:00;7.22;27.25;17;1;2
2020-12-16 18:00:00;6.11;18.25;18;1;2
2020-12-16 19:00:00;5.56;17.75;19;1;2
2020-12-16 20:00:00;5.0;17.25;20;1;2
2020-12-16 21:00:00;4.44;2.75;21;1;2
2020-12-16 22:00:00;4.44;2.75;22;1;2
2020-12-16 23:00:00;3.89;2.75;23;1;2
2020-12-17 00:00:00;3.89;2.5;0;1;3
2020-12-17 01:00:00;3.33;2.5;1;1;3
2020-12-17 02:00:00;3.33;2.75;2;1;3
2020-12-17 03:00:00;3.33;2.5;3;1;3
2020-12-17 04:00:00;3.33;2.75;4;1;3
2020-12-17 05:00:00;3.33;2.75;5;1;3
2020-12-17 06:00:00;3.33;2.5;6;1;3
2020-12-17 07:00:00;3.33;5.5;7;1;3
2020-12-17 08:00:00;3.89;25.5;8;1;3
2020-12-17 09:00:00;3.89;27.0;9;1;3
2020-12-17 10:00:00;5.0;22.75;10;1;3
2020-12-17 11:00:00;6.11;30.75;11;1;3
2020-12-17 12:00:00;7.22;33.0;12;1;3
2020-12-17 13:00:00;7.78;40.25;13;1;3
2020-12-17 14:00:00;7.78;39.5;14;1;3
2020-12-17 15:00:00;8.33;38.25;15;1;3
2020-12-17 16:00:00;7.78;37.0;16;1;3
2020-12-17 17:00:00;6.67;30.5;17;1;3
2020-12-17 18:00:00;6.11;30.0;18;1;3
2020-12-17 19:00:00;5.56;29.75;19;1;3
2020-12-17 20:00:00;5.0;21.75;20;1;3
2020-12-17 21:00:00;4.44;2.75;21;1;3
2020-12-17 22:00:00;4.44;2.5;22;1;3
2020-12-17 23:00:00;4.44;2.5;23;1;3
2020-12-18 00:00:00;4.44;2.5;0;1;4
2020-12-18 01:00:00;3.89;2.75;1;1;4
2020-12-18 02:00:00;3.89;2.75;2;1;4
2020-12-18 03:00:00;3.33;2.5;3;1;4
2020-12-18 04:00:00;3.33;2.75;4;1;4
2020-12-18 05:00:00;3.33;2.75;5;1;4
2020-12-18 06:00:00;2.78;2.5;6;1;4
2020-12-18 07:00:00;3.33;5.0;7;1;4
2020-12-18 08:00:00;3.89;24.75;8;1;4
2020-12-18 09:00:00;4.44;33.0;9;1;4
2020-12-18 10:00:00;5.56;33.75;10;1;4
2020-12-18 11:00:00;6.67;36.25;11;1;4
2020-12-18 12:00:00;7.78;38.75;12;1;4
2020-12-18 13:00:00;8.33;39.25;13;1;4
2020-12-18 14:00:00;8.33;38.75;14;1;4
2020-12-18 15:00:00;8.33;38.75;15;1;4
2020-12-18 16:00:00;7.78;38.25;16;1;4
2020-12-18 17:00:00;6.67;37.5;17;1;4
2020-12-18 18:00:00;5.56;38.0;18;1;4
2020-12-18 19:00:00;5.0;38.5;19;1;4
2020-12-18 20:00:00;3.89;27.0;20;1;4
2020-12-18 21:00:00;3.33;3.25;21;1;4
2020-12-18 22:00:00;3.33;2.5;22;1;4
2020-12-18 23:00:00;3.33;2.5;23;1;4
2020-12-19 00:00:00;2.78;2.75;0;0;5
2020-12-19 01:00:00;2.78;2.5;1;0;5
2020-12-19 02:00:00;2.22;2.5;2;0;5
2020-12-19 03:00:00;2.22;2.5;3;0;5
2020-12-19 04:00:00;1.67;2.75;4;0;5
2020-12-19 05:00:00;1.67;2.5;5;0;5
2020-12-19 06:00:00;1.11;2.75;6;0;5
2020-12-19 07:00:00;1.67;3.25;7;0;5
2020-12-19 08:00:00;2.22;31.0;8;0;5
2020-12-19 09:00:00;2.78;35.0;9;0;5
2020-12-19 10:00:00;4.44;40.75;10;0;5
2020-12-19 11:00:00;6.11;44.0;11;0;5
2020-12-19 12:00:00;7.78;42.75;12;0;5
2020-12-19 13:00:00;7.78;42.75;13;0;5
2020-12-19 14:00:00;7.78;42.75;14;0;5
2020-12-19 15:00:00;7.78;43.0;15;0;5
2020-12-19 16:00:00;6.11;42.5;16;0;5
2020-12-19 17:00:00;5.0;42.75;17;0;5
2020-12-19 18:00:00;3.89;37.5;18;0;5
2020-12-19 19:00:00;3.33;34.5;19;0;5
2020-12-19 20:00:00;2.78;24.75;20;0;5
2020-12-19 21:00:00;2.22;3.75;21;0;5
2020-12-19 22:00:00;1.67;3.25;22;0;5
2020-12-19 23:00:00;1.67;3.25;23;0;5
2020-12-20 00:00:00;1.67;3.5;0;0;6
2020-12-20 01:00:00;1.11;3.25;1;0;6
2020-12-20 02:00:00;0.56;3.5;2;0;6
2020-12-20 03:00:00;0.56;3.0;3;0;6
2020-12-20 04:00:00;0.0;3.5;4;0;6
2020-12-20 05:00:00;0.0;3.5;5;0;6
2020-12-20 06:00:00;0.0;3.25;6;0;6
2020-12-20 07:00:00;0.56;3.75;7;0;6
2020-12-20 08:00:00;1.11;4.25;8;0;6
2020-12-20 09:00:00;1.67;23.0;9;0;6
2020-12-20 10:00:00;3.33;33.0;10;0;6
2020-12-20 11:00:00;4.44;33.75;11;0;6
2020-12-20 12:00:00;6.11;35.0;12;0;6
2020-12-20 13:00:00;6.11;37.5;13;0;6
2020-12-20 14:00:00;6.11;37.0;14;0;6
2020-12-20 15:00:00;6.11;28.75;15;0;6
2020-12-20 16:00:00;5.56;31.75;16;0;6
2020-12-20 17:00:00;4.44;36.0;17;0;6
2020-12-20 18:00:00;3.89;36.25;18;0;6
2020-12-20 19:00:00;3.33;29.5;19;0;6
2020-12-20 20:00:00;2.78;9.75;20;0;6
2020-12-20 21:00:00;2.78;9.25;21;0;6
2020-12-20 22:00:00;2.78;9.5;22;0;6
2020-12-20 23:00:00;2.78;9.5;23;0;6
2020-12-21 00:00:00;2.78;9.5;0;1;0
2020-12-21 01:00:00;2.78;9.25;1;1;0
2020-12-21 02:00:00;2.78;10.5;2;1;0
2020-12-21 03:00:00;2.78;9.5;3;1;0
2020-12-21 04:00:00;2.78;9.5;4;1;0
2020-12-21 05:00:00;2.78;9.5;5;1;0
2020-12-21 06:00:00;2.78;9.75;6;1;0
2020-12-21 07:00:00;3.33;13.25;7;1;0
2020-12-21 08:00:00;3.33;22.25;8;1;0
2020-12-21 09:00:00;3.33;28.0;9;1;0
2020-12-21 10:00:00;3.89;30.25;10;1;0
2020-12-21 11:00:00;4.44;39.0;11;1;0
2020-12-21 12:00:00;5.0;39.25;12;1;0
2020-12-21 13:00:00;5.0;39.0;13;1;0
2020-12-21 14:00:00;5.0;38.75;14;1;0
2020-12-21 15:00:00;5.56;38.75;15;1;0
2020-12-21 16:00:00;5.0;38.5;16;1;0
2020-12-21 17:00:00;5.0;39.5;17;1;0
2020-12-21 18:00:00;4.44;39.0;18;1;0
2020-12-21 19:00:00;4.44;38.0;19;1;0
2020-12-21 20:00:00;4.44;31.25;20;1;0
2020-12-21 21:00:00;4.44;11.25;21;1;0
2020-12-21 22:00:00;3.89;10.75;22;1;0
2020-12-21 23:00:00;3.33;11.0;23;1;0
2020-12-22 00:00:00;2.78;11.5;0;1;1
2020-12-22 01:00:00;2.78;11.25;1;1;1
2020-12-22 02:00:00;2.78;11.25;2;1;1
2020-12-22 03:00:00;2.78;11.0;3;1;1
2020-12-22 04:00:00;2.78;11.5;4;1;1
2020-12-22 05:00:00;2.78;11.0;5;1;1
2020-12-22 06:00:00;2.78;11.0;6;1;1
2020-12-22 07:00:00;2.78;15.0;7;1;1
2020-12-22 08:00:00;3.33;38.0;8;1;1
2020-12-22 09:00:00;3.33;40.5;9;1;1
