eet;temp;consumption_vol;hour_eet;work_day;week_day
2021-01-03 17:00:00;5.0;81.5;17;0;6
2021-01-03 18:00:00;4.44;80.0;18;0;6
2021-01-03 19:00:00;3.89;78.75;19;0;6
2021-01-03 20:00:00;3.89;78.75;20;0;6
2021-01-03 21:00:00;3.89;79.5;21;0;6
2021-01-03 22:00:00;3.89;79.75;22;0;6
2021-01-03 23:00:00;3.33;79.75;23;0;6
2021-01-04 00:00:00;3.33;78.25;0;1;0
2021-01-04 01:00:00;3.33;78.5;1;1;0
2021-01-04 02:00:00;3.33;79.0;2;1;0
2021-01-04 03:00:00;3.33;79.0;3;1;0
2021-01-04 04:00:00;3.33;95.0;4;1;0
2021-01-04 05:00:00;3.33;95.5;5;1;0
2021-01-04 06:00:00;3.33;84.0;6;1;0
2021-01-04 07:00:00;3.33;103.75;7;1;0
2021-01-04 08:00:00;3.89;119.75;8;1;0
2021-01-04 09:00:00;4.44;137.5;9;1;0
2021-01-04 10:00:00;5.0;140.0;10;1;0
2021-01-04 11:00:00;5.56;138.0;11;1;0
2021-01-04 12:00:00;6.11;138.25;12;1;0
2021-01-04 13:00:00;5.56;139.5;13;1;0
2021-01-04 14:00:00;5.56;136.0;14;1;0
2021-01-04 15:00:00;5.0;133.0;15;1;0
2021-01-04 16:00:00;3.89;131.5;16;1;0
2021-01-04 17:00:00;2.78;112.25;17;1;0
2021-01-04 18:00:00;1.67;91.0;18;1;0
2021-01-04 19:00:00;0.56;85.5;19;1;0
2021-01-04 20:00:00;-0.56;82.75;20;1;0
2021-01-04 21:00:00;-1.67;80.75;21;1;0
2021-01-04 22:00:00;0.0;80.25;22;1;0
2021-01-04 23:00:00;1.67;81.0;23;1;0
2021-01-05 00:00:00;3.89;76.25;0;1;1
2021-01-05 01:00:00;3.89;79.25;1;1;1
2021-01-05 02:00:00;3.89;81.0;2;1;1
2021-01-05 03:00:00;3.89;81.5;3;1;1
2021-01-05 04:00:00;3.33;97.75;4;1;1
2021-01-05 05:00:00;3.33;96.75;5;1;1
2021-01-05 06:00:00;2.78;86.75;6;1;1
2021-01-05 07:00:00;3.33;106.0;7;1;1
2021-01-05 08:00:00;3.33;125.75;8;1;1
2021-01-05 09:00:00;3.89;135.5;9;1;1
2021-01-05 10:00:00;5.0;139.0;10;1;1
2021-01-05 11:00:00;6.11;142.75;11;1;1
2021-01-05 12:00:00;7.22;140.25;12;1;1
2021-01-05 13:00:00;7.22;143.75;13;1;1
2021-01-05 14:00:00;7.22;143.25;14;1;1
2021-01-05 15:00:00;7.22;138.75;15;1;1
2021-01-05 16:00:00;6.67;134.75;16;1;1
2021-01-05 17:00:00;5.56;117.5;17;1;1
2021-01-05 18:00:00;4.44;104.5;18;1;1
2021-01-05 19:00:00;3.89;91.0;19;1;1
2021-01-05 20:00:00;3.33;85.75;20;1;1
2021-01-05 21:00:00;2.78;81.5;21;1;1
2021-01-05 22:00:00;2.78;83.5;22;1;1
2021-01-05 23:00:00;2.22;82.5;23;1;1
2021-01-06 00:00:00;2.22;82.5;0;1;2
2021-01-06 01:00:00;2.22;83.75;1;1;2
2021-01-06 02:00:00;1.67;84.5;2;1;2
2021-01-06 03:00:00;1.67;84.75;3;1;2
2021-01-06 04:00:00;1.67;100.5;4;1;2
2021-01-06 05:00:00;1.11;96.5;5;1;2
2021-01-06 06:00:00;1.11;86.5;6;1;2
2021-01-06 07:00:00;1.67;107.0;7;1;2
2021-01-06 08:00:00;2.22;126.25;8;1;2
2021-01-06 09:00:00;2.78;137.0;9;1;2
2021-01-06 10:00:00;4.44;115.0;10;1;2
2021-01-06 11:00:00;5.56;125.5;11;1;2
2021-01-06 12:00:00;7.22;148.75;12;1;2
2021-01-06 13:00:00;7.22;148.25;13;1;2
2021-01-06 14:00:00;7.78;149.0;14;1;2
2021-01-06 15:00:00;7.78;147.0;15;1;2
2021-01-06 16:00:00;6.67;138.0;16;1;2
2021-01-06 17:00:00;5.0;123.5;17;1;2
2021-01-06 18:00:00;3.89;105.5;18;1;2
2021-01-06 19:00:00;3.33;94.25;19;1;2
2021-01-06 20:00:00;3.33;92.0;20;1;2
2021-01-06 21:00:00;2.78;86.5;21;1;2
2021-01-06 22:00:00;2.78;84.25;22;1;2
2021-01-06 23:00:00;2.78;82.5;23;1;2
2021-01-07 00:00:00;2.78;82.0;0;1;3
2021-01-07 01:00:00;2.22;82.0;1;1;3
2021-01-07 02:00:00;2.22;81.75;2;1;3
2021-01-07 03:00:00;2.22;80.5;3;1;3
2021-01-07 04:00:00;2.22;97.75;4;1;3
2021-01-07 05:00:00;2.22;98.0;5;1;3
2021-01-07 06:00:00;2.78;87.0;6;1;3
2021-01-07 07:00:00;2.78;105.75;7;1;3
2021-01-07 08:00:00;3.33;127.0;8;1;3
2021-01-07 09:00:00;3.33;144.0;9;1;3
2021-01-07 10:00:00;3.89;145.0;10;1;3
2021-01-07 11:00:00;3.89;154.25;11;1;3
2021-01-07 12:00:00;4.44;155.75;12;1;3
2021-01-07 13:00:00;4.44;156.75;13;1;3
2021-01-07 14:00:00;3.89;157.0;14;1;3
2021-01-07 15:00:00;3.89;155.75;15;1;3
2021-01-07 16:00:00;3.33;150.0;16;1;3
2021-01-07 17:00:00;2.78;116.0;17;1;3
2021-01-07 18:00:00;2.78;101.75;18;1;3
2021-01-07 19:00:00;1.11;92.0;19;1;3
2021-01-07 20:00:00;0.0;89.75;20;1;3
2021-01-07 21:00:00;-1.67;86.75;21;1;3
2021-01-07 22:00:00;-1.67;84.75;22;1;3
2021-01-07 23:00:00;-1.67;83.75;23;1;3
2021-01-08 00:00:00;-1.67;83.25;0;1;4
2021-01-08 01:00:00;0.56;83.75;1;1;4
2021-01-08 02:00:00;2.78;82.75;2;1;4
2021-01-08 03:00:00;5.0;82.75;3;1;4
2021-01-08 04:00:00;5.0;100.25;4;1;4
2021-01-08 05:00:00;5.0;102.25;5;1;4
2021-01-08 06:00:00;5.0;90.0;6;1;4
2021-01-08 07:00:00;5.0;109.0;7;1;4
2021-01-08 08:00:00;5.0;126.5;8;1;4
2021-01-08 09:00:00;4.44;149.25;9;1;4
2021-01-08 10:00:00;4.44;152.5;10;1;4
2021-01-08 11:00:00;4.44;152.5;11;1;4
2021-01-08 12:00:00;3.89;153.0;12;1;4
2021-01-08 13:00:00;3.89;147.75;13;1;4
2021-01-08 14:00:00;3.89;148.0;14;1;4
2021-01-08 15:00:00;3.89;147.0;15;1;4
2021-01-08 16:00:00;3.33;137.0;16;1;4
2021-01-08 17:00:00;2.78;115.0;17;1;4
2021-01-08 18:00:00;2.22;96.25;18;1;4
2021-01-08 19:00:00;1.11;89.25;19;1;4
2021-01-08 20:00:00;0.0;88.75;20;1;4
2021-01-08 21:00:00;-1.11;87.0;21;1;4
2021-01-08 22:00:00;0.0;84.25;22;1;4
2021-01-08 23:00:00;1.67;85.0;23;1;4
2021-01-09 00:00:00;3.33;84.5;0;0;5
2021-01-09 01:00:00;2.78;88.25;1;0;5
2021-01-09 02:00:00;2.78;85.0;2;0;5
2021-01-09 03:00:00;2.22;86.75;3;0;5
2021-01-09 04:00:00;1.67;88.25;4;0;5
2021-01-09 05:00:00;1.67;85.75;5;0;5
2021-01-09 06:00:00;1.67;88.25;6;0;5
2021-01-09 07:00:00;1.67;85.5;7;0;5
2021-01-09 08:00:00;1.67;86.5;8;0;5
2021-01-09 09:00:00;1.67;85.0;9;0;5
2021-01-09 10:00:00;1.67;88.5;10;0;5
2021-01-09 11:00:00;1.67;88.75;11;0;5
2021-01-09 12:00:00;2.22;86.75;12;0;5
2021-01-09 13:00:00;2.22;87.0;13;0;5
2021-01-09 14:00:00;2.22;90.0;14;0;5
2021-01-09 15:00:00;2.78;86.5;15;0;5
2021-01-09 16:00:00;2.22;85.0;16;0;5
2021-01-09 17:00:00;2.22;86.5;17;0;5
2021-01-09 18:00:00;1.67;87.75;18;0;5
2021-01-09 19:00:00;1.67;85.0;19;0;5
2021-01-09 20:00:00;1.67;85.5;20;0;5
2021-01-09 21:00:00;1.11;85.75;21;0;5
2021-01-09 22:00:00;1.11;87.25;22;0;5
2021-01-09 23:00:00;1.11;84.5;23;0;5
2021-01-10 00:00:00;1.11;88.25;0;0;6
2021-01-10 01:00:00;1.11;88.0;1;0;6
2021-01-10 02:00:00;1.11;85.5;2;0;6
2021-01-10 03:00:00;1.11;86.75;3;0;6
2021-01-10 04:00:00;1.11;86.75;4;0;6
2021-01-10 05:00:00;1.11;86.0;5;0;6
2021-01-10 06:00:00;1.67;86.25;6;0;6
2021-01-10 07:00:00;1.67;87.0;7;0;6
2021-01-10 08:00:00;1.67;86.0;8;0;6
2021-01-10 09:00:00;1.67;83.0;9;0;6
2021-01-10 10:00:00;1.67;86.5;10;0;6
2021-01-10 11:00:00;2.22;83.25;11;0;6
2021-01-10 12:00:00;2.22;83.75;12;0;6
2021-01-10 13:00:00;2.78;86.25;13;0;6
2021-01-10 14:00:00;2.78;84.75;14;0;6
2021-01-10 15:00:00;3.33;85.0;15;0;6
2021-01-10 16:00:00;2.78;86.25;16;0;6
2021-01-10 17:00:00;2.78;85.25;17;0;6
2021-01-10 18:00:00;2.78;88.0;18;0;6
2021-01-10 19:00:00;1.11;86.25;19;0;6
2021-01-10 20:00:00;0.0;86.5;20;0;6
2021-01-10 21:00:00;-1.11;85.25;21;0;6
2021-01-10 22:00:00;-1.67;84.75;22;0;6
2021-01-10 23:00:00;-2.78;85.5;23;0;6
2021-01-11 00:00:00;-3.33;84.0;0;1;0
2021-01-11 01:00:00;-1.11;86.25;1;1;0
2021-01-11 02:00:00;1.67;84.5;2;1;0
2021-01-11 03:00:00;3.89;85.25;3;1;0
2021-01-11 04:00:00;3.89;100.25;4;1;0
2021-01-11 05:00:00;3.89;101.5;5;1;0
2021-01-11 06:00:00;3.89;92.75;6;1;0
2021-01-11 07:00:00;3.33;111.5;7;1;0
2021-01-11 08:00:00;2.78;135.25;8;1;0
2021-01-11 09:00:00;2.78;153.5;9;1;0
2021-01-11 10:00:00;2.22;169.75;10;1;0
2021-01-11 11:00:00;2.22;178.0;11;1;0
2021-01-11 12:00:00;1.67;167.25;12;1;0
2021-01-11 13:00:00;2.22;165.75;13;1;0
2021-01-11 14:00:00;2.22;166.5;14;1;0
2021-01-11 15:00:00;2.22;160.5;15;1;0
2021-01-11 16:00:00;2.22;150.5;16;1;0
2021-01-11 17:00:00;1.67;125.5;17;1;0
2021-01-11 18:00:00;1.67;106.75;18;1;0
2021-01-11 19:00:00;0.0;99.25;19;1;0
2021-01-11 20:00:00;-1.11;94.25;20;1;0
2021-01-11 21:00:00;-2.78;91.0;21;1;0
2021-01-11 22:00:00;-2.78;91.5;22;1;0
2021-01-11 23:00:00;-2.78;86.5;23;1;0
2021-01-12 00:00:00;-2.78;89.5;0;1;1
2021-01-12 01:00:00;-0.56;89.5;1;1;1
2021-01-12 02:00:00;1.67;86.5;2;1;1
2021-01-12 03:00:00;3.89;89.5;3;1;1
2021-01-12 04:00:00;3.89;102.25;4;1;1
2021-01-12 05:00:00;3.89;105.25;5;1;1
2021-01-12 06:00:00;3.33;91.25;6;1;1
2021-01-12 07:00:00;3.33;114.75;7;1;1
2021-01-12 08:00:00;3.33;142.5;8;1;1
2021-01-12 09:00:00;3.33;160.0;9;1;1
2021-01-12 10:00:00;3.89;165.25;10;1;1
2021-01-12 11:00:00;3.89;172.5;11;1;1
2021-01-12 12:00:00;3.89;167.25;12;1;1
2021-01-12 13:00:00;3.89;164.5;13;1;1
2021-01-12 14:00:00;3.89;164.0;14;1;1
2021-01-12 15:00:00;3.89;173.5;15;1;1
2021-01-12 16:00:00;3.89;159.25;16;1;1
2021-01-12 17:00:00;3.33;129.25;17;1;1
2021-01-12 18:00:00;3.33;115.75;18;1;1
2021-01-12 19:00:00;2.78;106.25;19;1;1
2021-01-12 20:00:00;2.78;106.5;20;1;1
2021-01-12 21:00:00;2.78;96.5;21;1;1
2021-01-12 22:00:00;2.22;89.0;22;1;1
2021-01-12 23:00:00;1.67;90.25;23;1;1
2021-01-13 00:00:00;1.11;90.5;0;1;2
2021-01-13 01:00:00;1.11;90.75;1;1;2
2021-01-13 02:00:00;0.56;90.5;2;1;2
2021-01-13 03:00:00;0.56;90.0;3;1;2
2021-01-13 04:00:00;0.0;109.25;4;1;2
2021-01-13 05:00:00;-0.56;108.0;5;1;2
2021-01-13 06:00:00;-1.11;97.75;6;1;2
2021-01-13 07:00:00;-1.11;112.75;7;1;2
2021-01-13 08:00:00;-0.56;147.0;8;1;2
2021-01-13 09:00:00;-0.56;172.75;9;1;2
2021-01-13 10:00:00;0.0;180.5;10;1;2
2021-01-13 11:00:00;0.56;183.75;11;1;2
2021-01-13 12:00:00;1.11;178.75;12;1;2
2021-01-13 13:00:00;1.67;166.5;13;1;2
2021-01-13 14:00:00;1.67;164.75;14;1;2
2021-01-13 15:00:00;1.67;175.0;15;1;2
2021-01-13 16:00:00;1.11;164.0;16;1;2
2021-01-13 17:00:00;0.56;128.0;17;1;2
2021-01-13 18:00:00;0.0;116.75;18;1;2
2021-01-13 19:00:00;-0.56;105.0;19;1;2
2021-01-13 20:00:00;-1.11;101.25;20;1;2
2021-01-13 21:00:00;-1.67;95.25;21;1;2
2021-01-13 22:00:00;-2.78;92.25;22;1;2
2021-01-13 23:00:00;-4.44;92.75;23;1;2
2021-01-14 00:00:00;-5.56;92.5;0;1;3
2021-01-14 01:00:00;-5.0;92.0;1;1;3
2021-01-14 02:00:00;-3.89;90.5;2;1;3
2021-01-14 03:00:00;-2.78;89.25;3;1;3
2021-01-14 04:00:00;-2.78;108.75;4;1;3
2021-01-14 05:00:00;-2.78;109.25;5;1;3
2021-01-14 06:00:00;-2.78;96.0;6;1;3
2021-01-14 07:00:00;-2.78;117.0;7;1;3
2021-01-14 08:00:00;-2.22;152.75;8;1;3
2021-01-14 09:00:00;-1.67;172.0;9;1;3
2021-01-14 10:00:00;-1.11;179.0;10;1;3
2021-01-14 11:00:00;-0.56;181.5;11;1;3
2021-01-14 12:00:00;0.0;169.25;12;1;3
2021-01-14 13:00:00;0.0;171.5;13;1;3
2021-01-14 14:00:00;0.0;168.0;14;1;3
2021-01-14 15:00:00;0.0;168.75;15;1;3
2021-01-14 16:00:00;-1.11;155.0;16;1;3
2021-01-14 17:00:00;-1.67;130.5;17;1;3
2021-01-14 18:00:00;-2.78;113.75;18;1;3
2021-01-14 19:00:00;-3.33;103.25;19;1;3
2021-01-14 20:00:00;-3.33;97.75;20;1;3
2021-01-14 21:00:00;-3.89;95.0;21;1;3
2021-01-14 22:00:00;-3.89;93.0;22;1;3
2021-01-14 23:00:00;-3.89;101.75;23;1;3
2021-01-15 00:00:00;-3.89;99.75;0;1;4
2021-01-15 01:00:00;-3.89;92.0;1;1;4
2021-01-15 02:00:00;-3.89;92.0;2;1;4
2021-01-15 03:00:00;-4.44;92.5;3;1;4
2021-01-15 04:00:00;-4.44;109.5;4;1;4
2021-01-15 05:00:00;-4.44;110.0;5;1;4
2021-01-15 06:00:00;-4.44;97.25;6;1;4
2021-01-15 07:00:00;-4.44;113.0;7;1;4
2021-01-15 08:00:00;-3.89;136.5;8;1;4
2021-01-15 09:00:00;-3.89;169.25;9;1;4
2021-01-15 10:00:00;-3.33;178.0;10;1;4
2021-01-15 11:00:00;-2.22;167.75;11;1;4
2021-01-15 12:00:00;-1.67;165.75;12;1;4
2021-01-15 13:00:00;-1.67;165.75;13;1;4
2021-01-15 14:00:00;-1.67;164.25;14;1;4
2021-01-15 15:00:00;-1.67;163.75;15;1;4
2021-01-15 16:00:00;-2.22;154.25;16;1;4
2021-01-15 17:00:00;-2.78;122.0;17;1;4
2021-01-15 18:00:00;-3.89;107.0;18;1;4
2021-01-15 19:00:00;-4.44;98.5;19;1;4
2021-01-15 20:00:00;-4.44;94.75;20;1;4
2021-01-15 21:00:00;-5.0;93.75;21;1;4
2021-01-15 22:00:00;-6.11;93.0;22;1;4
2021-01-15 23:00:00;-7.78;92.75;23;1;4
2021-01-16 00:00:00;-8.89;91.0;0;0;5
2021-01-16 01:00:00;-7.78;92.0;1;0;5
2021-01-16 02:00:00;-6.67;90.25;2;0;5
2021-01-16 03:00:00;-5.56;91.75;3;0;5
2021-01-16 04:00:00;-5.56;91.5;4;0;5
2021-01-16 05:00:00;-5.56;91.75;5;0;5
2021-01-16 06:00:00;-5.56;90.75;6;0;5
2021-01-16 07:00:00;-5.0;90.25;7;0;5
2021-01-16 08:00:00;-5.0;89.75;8;0;5
2021-01-16 09:00:00;-4.44;88.0;9;0;5
2021-01-16 10:00:00;-4.44;90.0;10;0;5
2021-01-16 11:00:00;-3.89;91.75;11;0;5
2021-01-16 12:00:00;-3.33;91.0;12;0;5
2021-01-16 13:00:00;-3.33;93.5;13;0;5
2021-01-16 14:00:00;-3.33;104.5;14;0;5
2021-01-16 15:00:00;-3.33;97.5;15;0;5
2021-01-16 16:00:00;-3.89;90.5;16;0;5
2021-01-16 17:00:00;-4.44;94.25;17;0;5
2021-01-16 18:00:00;-4.44;95.75;18;0;5
2021-01-16 19:00:00;-5.0;93.5;19;0;5
2021-01-16 20:00:00;-5.56;92.75;20;0;5
2021-01-16 21:00:00;-6.11;91.5;21;0;5
2021-01-16 22:00:00;-6.67;95.0;22;0;5
2021-01-16 23:00:00;-7.22;81.5;23;0;5
2021-01-17 00:00:00;-7.78;78.5;0;0;6
2021-01-17 01:00:00;-8.33;78.25;1;0;6
2021-01-17 02:00:00;-8.33;78.5;2;0;6
2021-01-17 03:00:00;-8.89;78.25;3;0;6
2021-01-17 04:00:00;-8.89;78.25;4;0;6
2021-01-17 05:00:00;-8.89;78.25;5;0;6
2021-01-17 06:00:00;-8.89;78.25;6;0;6
2021-01-17 07:00:00;-8.33;78.25;7;0;6
2021-01-17 08:00:00;-8.33;76.0;8;0;6
2021-01-17 09:00:00;-7.78;76.25;9;0;6
2021-01-17 10:00:00;-6.67;77.0;10;0;6
2021-01-17 11:00:00;-6.11;77.25;11;0;6
2021-01-17 12:00:00;-5.56;76.0;12;0;6
2021-01-17 13:00:00;-5.0;78.0;13;0;6
2021-01-17 14:00:00;-5.0;77.25;14;0;6
2021-01-17 15:00:00;-4.44;86.5;15;0;6
2021-01-17 16:00:00;-4.44;85.25;16;0;6
2021-01-17 17:00:00;-5.0;82.0;17;0;6
2021-01-17 18:00:00;-5.0;82.75;18;0;6
2021-01-17 19:00:00;-5.0;82.75;19;0;6
2021-01-17 20:00:00;-5.56;78.75;20;0;6
2021-01-17 21:00:00;-5.56;78.75;21;0;6
2021-01-17 22:00:00;-6.11;78.75;22;0;6
2021-01-17 23:00:00;-6.67;77.75;23;0;6
2021-01-18 00:00:00;-7.22;77.75;0;1;0
2021-01-18 01:00:00;-7.78;77.75;1;1;0
2021-01-18 02:00:00;-8.33;78.0;2;1;0
2021-01-18 03:00:00;-8.33;78.5;3;1;0
2021-01-18 04:00:00;-8.33;96.75;4;1;0
2021-01-18 05:00:00;-8.89;96.5;5;1;0
2021-01-18 06:00:00;-8.89;76.75;6;1;0
2021-01-18 07:00:00;-8.89;91.5;7;1;0
2021-01-18 08:00:00;-8.33;141.5;8;1;0
2021-01-18 09:00:00;-8.33;183.75;9;1;0
2021-01-18 10:00:00;-7.22;193.25;10;1;0
2021-01-18 11:00:00;-6.11;192.75;11;1;0
2021-01-18 12:00:00;-5.0;192.0;12;1;0
2021-01-18 13:00:00;-5.0;194.25;13;1;0
2021-01-18 14:00:00;-4.44;178.5;14;1;0
2021-01-18 15:00:00;-4.44;181.75;15;1;0
2021-01-18 16:00:00;-5.0;160.5;16;1;0
2021-01-18 17:00:00;-6.11;108.75;17;1;0
2021-01-18 18:00:00;-6.67;90.5;18;1;0
2021-01-18 19:00:00;-7.22;75.0;19;1;0
2021-01-18 20:00:00;-7.22;72.0;20;1;0
2021-01-18 21:00:00;-7.78;65.75;21;1;0
2021-01-18 22:00:00;-8.89;62.25;22;1;0
2021-01-18 23:00:00;-10.0;61.5;23;1;0
2021-01-19 00:00:00;-11.11;62.25;0;1;1
2021-01-19 01:00:00;-10.0;62.25;1;1;1
2021-01-19 02:00:00;-9.44;62.25;2;1;1
2021-01-19 03:00:00;-8.89;62.25;3;1;1
2021-01-19 04:00:00;-8.89;80.0;4;1;1
2021-01-19 05:00:00;-8.33;80.25;5;1;1
2021-01-19 06:00:00;-8.33;69.25;6;1;1
2021-01-19 07:00:00;-8.33;95.0;7;1;1
2021-01-19 08:00:00;-7.78;131.75;8;1;1
2021-01-19 09:00:00;-7.22;165.5;9;1;1
2021-01-19 10:00:00;-6.11;178.75;10;1;1
2021-01-19 11:00:00;-4.44;175.75;11;1;1
2021-01-19 12:00:00;-3.33;175.25;12;1;1
2021-01-19 13:00:00;-2.78;172.0;13;1;1
2021-01-19 14:00:00;-2.22;167.5;14;1;1
2021-01-19 15:00:00;-1.67;159.25;15;1;1
2021-01-19 16:00:00;-2.78;146.0;16;1;1
2021-01-19 17:00:00;-3.33;105.0;17;1;1
2021-01-19 18:00:00;-3.89;93.0;18;1;1
2021-01-19 19:00:00;-4.44;85.5;19;1;1
2021-01-19 20:00:00;-5.0;86.25;20;1;1
2021-01-19 21:00:00;-5.0;73.25;21;1;1
2021-01-19 22:00:00;-5.56;69.75;22;1;1
2021-01-19 23:00:00;-5.56;69.25;23;1;1
2021-01-20 00:00:00;-5.56;69.75;0;1;2
2021-01-20 01:00:00;-5.56;69.0;1;1;2
2021-01-20 02:00:00;-5.56;68.5;2;1;2
2021-01-20 03:00:00;-5.56;69.0;3;1;2
2021-01-20 04:00:00;-5.0;86.5;4;1;2
2021-01-20 05:00:00;-5.0;86.75;5;1;2
2021-01-20 06:00:00;-5.0;77.0;6;1;2
2021-01-20 07:00:00;-4.44;99.0;7;1;2
2021-01-20 08:00:00;-3.33;135.5;8;1;2
2021-01-20 09:00:00;-2.78;169.25;9;1;2
2021-01-20 10:00:00;-1.67;180.0;10;1;2
2021-01-20 11:00:00;0.0;182.5;11;1;2
2021-01-20 12:00:00;1.11;167.25;12;1;2
2021-01-20 13:00:00;1.67;161.25;13;1;2
2021-01-20 14:00:00;1.67;159.25;14;1;2
2021-01-20 15:00:00;2.22;155.75;15;1;2
2021-01-20 16:00:00;1.67;145.0;16;1;2
2021-01-20 17:00:00;1.11;108.5;17;1;2
2021-01-20 18:00:00;0.0;94.25;18;1;2
2021-01-20 19:00:00;-0.56;88.25;19;1;2
2021-01-20 20:00:00;-0.56;79.5;20;1;2
2021-01-20 21:00:00;-1.11;72.5;21;1;2
2021-01-20 22:00:00;-2.78;68.25;22;1;2
2021-01-20 23:00:00;-4.44;70.0;23;1;2
2021-01-21 00:00:00;-5.56;69.0;0;1;3
2021-01-21 01:00:00;-4.44;68.25;1;1;3
2021-01-21 02:00:00;-3.33;68.75;2;1;3
2021-01-21 03:00:00;-2.22;69.0;3;1;3
2021-01-21 04:00:00;-2.22;86.25;4;1;3
2021-01-21 05:00:00;-2.22;87.0;5;1;3
2021-01-21 06:00:00;-2.78;78.0;6;1;3
2021-01-21 07:00:00;-2.22;99.0;7;1;3
2021-01-21 08:00:00;-1.67;127.25;8;1;3
2021-01-21 09:00:00;-1.11;156.0;9;1;3
2021-01-21 10:00:00;0.56;159.0;10;1;3
2021-01-21 11:00:00;1.67;159.5;11;1;3
2021-01-21 12:00:00;3.33;155.25;12;1;3
2021-01-21 13:00:00;3.33;151.5;13;1;3
2021-01-21 14:00:00;3.33;148.25;14;1;3
2021-01-21 15:00:00;3.33;141.25;15;1;3
2021-01-21 16:00:00;2.78;135.25;16;1;3
2021-01-21 17:00:00;1.67;97.25;17;1;3
2021-01-21 18:00:00;0.56;85.25;18;1;3
2021-01-21 19:00:00;0.56;75.5;19;1;3
2021-01-21 20:00:00;0.0;73.25;20;1;3
2021-01-21 21:00:00;-0.56;70.0;21;1;3
2021-01-21 22:00:00;-0.56;67.5;22;1;3
2021-01-21 23:00:00;-0.56;66.75;23;1;3
2021-01-22 00:00:00;-0.56;67.25;0;1;4
2021-01-22 01:00:00;-0.56;67.25;1;1;4
2021-01-22 02:00:00;-0.56;67.0;2;1;4
2021-01-22 03:00:00;-0.56;67.0;3;1;4
